,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
4/11/2025 21:36,34,Male,Andhra Pradesh,Undergarments,Raymond,7,530,25,3.5,Yes
4/11/2025 21:36,49,Male,Tamil Nadu,Activewear,Adidas,1,951,15,3.5,Yes
4/11/2025 21:36,68,Female,Rajasthan,Dresses,Raymond,5,651,15,2.5,No
4/11/2025 21:36,47,Female,Mizoram,Undergarments,Adidas,4,574,25,5,No
4/11/2025 21:36,20,Male,Arunachal Pradesh,Sweaters,H&M,7,675,25,5,No
4/11/2025 21:36,36,Male,Assam,Undergarments,Nike,1,949,10,4.5,No
4/11/2025 21:36,44,Female,Meghalaya,Shorts,Nike,3,891,30,4,No
4/11/2025 21:36,33,Male,Maharashtra,Shorts,Levie's,5,649,30,2,Yes
4/11/2025 21:36,65,Male,Tamil Nadu,Undergarments,Pantaloons,3,956,25,3.5,No
4/11/2025 21:36,47,Male,Assam,Undergarments,H&M,2,950,15,5,Yes
4/11/2025 21:36,44,Female,Tamil Nadu,Trousers,H&M,7,615,30,2,Yes
4/11/2025 21:36,29,Male,Odisha,Undergarments,Puma,6,972,30,2.5,No
4/11/2025 21:36,49,Female,Maharashtra,Jeans,Raymond,6,894,15,4,No
4/11/2025 21:36,55,Male,Telangana,Jeans,Puma,5,471,30,4,Yes
4/11/2025 21:36,43,Female,Odisha,Skirts,Raymond,7,479,25,5,Yes
4/11/2025 21:36,19,Male,Jharkhand,Ethnic Wear,Pantaloons,5,541,10,3,No
4/11/2025 21:36,33,Female,Kerala,T-shirts,H&M,6,627,15,4.5,Yes
4/11/2025 21:36,37,Male,Tripura,Sweaters,Puma,1,568,15,1,Yes
4/11/2025 21:36,49,Female,Goa,Shorts,Nike,4,684,25,3.5,Yes
4/11/2025 21:36,50,Female,Arunachal Pradesh,Trousers,Levie's,1,858,10,2,No
4/11/2025 21:36,23,Female,Tripura,Trousers,H&M,6,506,15,4,Yes
4/11/2025 21:36,62,Male,Nagaland,T-shirts,Adidas,5,820,15,4,Yes
4/11/2025 21:36,51,Male,Meghalaya,Activewear,H&M,2,614,15,2,Yes
4/11/2025 21:36,22,Female,Tripura,Trousers,Zudio,1,793,30,2,Yes
4/11/2025 21:36,64,Male,Odisha,Dresses,Pantaloons,3,544,15,3,Yes
4/11/2025 21:36,51,Male,Himachal Pradesh,Jeans,Nike,7,726,30,1,Yes
4/11/2025 21:36,70,Female,Haryana,Jeans,Nike,1,455,30,5,No
4/11/2025 21:36,23,Male,Haryana,Suits,H&M,5,408,20,1,Yes
4/11/2025 21:36,39,Male,Rajasthan,Jeans,H&M,6,753,25,1,Yes
4/11/2025 21:36,36,Male,Odisha,Jackets,Adidas,4,673,25,5,No
4/11/2025 21:36,30,Female,Arunachal Pradesh,Suits,Raymond,5,521,15,2,No
4/11/2025 21:36,31,Female,Kerala,Sleepwear,Raymond,1,813,20,4.5,No
4/11/2025 21:36,57,Female,Andhra Pradesh,Trousers,H&M,4,476,15,3,Yes
4/11/2025 21:36,65,Male,Bihar,T-shirts,Levie's,1,580,10,1.5,Yes
4/11/2025 21:36,62,Male,Tripura,Sleepwear,Adidas,7,468,25,5,Yes
4/11/2025 21:36,23,Male,Odisha,Jackets,Levie's,2,900,15,2,No
4/11/2025 21:36,55,Male,Karnataka,Shorts,H&M,7,409,30,1,No
4/11/2025 21:36,33,Female,Tamil Nadu,Undergarments,Levie's,2,958,10,1.5,Yes
4/11/2025 21:36,69,Female,Madhya Pradesh,Undergarments,Adidas,5,789,25,4,Yes
4/11/2025 21:36,27,Female,Bihar,Suits,Nike,5,853,15,1.5,Yes
4/11/2025 21:36,54,Male,Telangana,Shirts,Raymond,4,543,25,4,No
4/11/2025 21:36,64,Female,Goa,Activewear,Zudio,7,512,25,2.5,No
4/11/2025 21:36,60,Male,Assam,Skirts,Zudio,3,426,10,4.5,Yes
4/11/2025 21:36,28,Male,Nagaland,Dresses,Raymond,4,710,20,5,Yes
4/11/2025 21:36,29,Female,Haryana,Sleepwear,H&M,5,742,20,4,Yes
4/11/2025 21:36,66,Male,Himachal Pradesh,Shirts,Puma,6,866,25,2.5,Yes
4/11/2025 21:36,40,Male,Telangana,Ethnic Wear,Levie's,3,571,25,1,No
4/11/2025 21:36,19,Female,Chhattisgarh,Ethnic Wear,Raymond,3,770,20,4,No
4/11/2025 21:36,46,Male,Madhya Pradesh,Jeans,Pantaloons,2,571,20,3,No
4/11/2025 21:36,58,Male,Jharkhand,Sweaters,Nike,4,947,20,3,Yes
4/11/2025 21:36,51,Female,Tamil Nadu,Trousers,Raymond,5,871,30,2,Yes
4/11/2025 21:36,45,Female,Goa,Undergarments,Adidas,3,660,15,4,Yes
4/11/2025 21:36,31,Female,Kerala,Trousers,Nike,6,502,30,3.5,No
4/11/2025 21:36,32,Male,Punjab,Undergarments,Puma,6,578,10,4,Yes
4/11/2025 21:36,39,Female,Telangana,Shorts,Puma,4,531,25,1,Yes
4/11/2025 21:36,52,Female,Tripura,Activewear,Puma,3,997,30,5,Yes
4/11/2025 21:36,67,Female,Punjab,Undergarments,Puma,5,535,20,1.5,No
4/11/2025 21:36,60,Male,Manipur,Formal Wear,Levie's,6,784,10,4.5,No
4/11/2025 21:36,59,Female,Jharkhand,Activewear,Levie's,4,986,20,1,No
4/11/2025 21:36,38,Female,Mizoram,Sweaters,Puma,4,875,15,3.5,No
4/11/2025 21:36,70,Female,Manipur,Ethnic Wear,Pantaloons,2,782,25,2,Yes
4/11/2025 21:36,51,Female,Arunachal Pradesh,Ethnic Wear,Pantaloons,6,888,20,4,Yes
4/11/2025 21:36,65,Female,Uttarakhand,Dresses,Nike,1,657,20,5,Yes
4/11/2025 21:36,43,Female,Punjab,Shorts,Puma,1,624,20,3.5,Yes
4/11/2025 21:36,49,Female,Himachal Pradesh,Shirts,Adidas,7,666,10,2.5,Yes
4/11/2025 21:36,56,Male,Uttarakhand,Shorts,Puma,3,508,10,3.5,Yes
4/11/2025 21:36,42,Female,Jharkhand,Jeans,Levie's,7,475,30,3,Yes
4/11/2025 21:36,56,Male,Arunachal Pradesh,Shirts,Levie's,3,826,30,1.5,Yes
4/11/2025 21:36,66,Male,Tamil Nadu,T-shirts,Levie's,6,927,20,1.5,Yes
4/11/2025 21:36,62,Female,Tamil Nadu,Activewear,Levie's,7,978,30,3.5,Yes
4/11/2025 21:36,25,Male,Nagaland,Ethnic Wear,Puma,1,885,30,1.5,No
4/11/2025 21:36,32,Female,Mizoram,Sleepwear,Raymond,3,848,20,2.5,No
4/11/2025 21:36,32,Female,Uttarakhand,Sweaters,Puma,3,953,20,2.5,Yes
4/11/2025 21:36,70,Female,Uttarakhand,Skirts,H&M,4,593,20,1.5,No
4/11/2025 21:36,45,Male,Meghalaya,Skirts,Levie's,7,442,20,4.5,No
4/11/2025 21:36,47,Male,Telangana,Ethnic Wear,Levie's,4,774,25,2,Yes
4/11/2025 21:36,39,Male,Mizoram,T-shirts,Puma,7,402,20,5,Yes
4/11/2025 21:36,63,Female,Tamil Nadu,Trousers,Levie's,2,414,30,4,Yes
4/11/2025 21:36,62,Female,Sikkim,Shorts,Adidas,4,780,15,5,Yes
4/11/2025 21:36,24,Female,Andhra Pradesh,Formal Wear,Pantaloons,7,996,10,3,Yes
4/11/2025 21:36,41,Female,Bihar,Sweaters,Pantaloons,7,898,30,4.5,No
4/11/2025 21:36,69,Female,Telangana,Jeans,Levie's,1,692,10,2,Yes
4/11/2025 21:36,40,Female,Uttarakhand,Jackets,Nike,7,445,15,3.5,Yes
4/11/2025 21:36,40,Female,Sikkim,Dresses,Adidas,7,613,20,2.5,No
4/11/2025 21:36,45,Male,Tripura,Formal Wear,Adidas,7,517,10,2.5,No
4/11/2025 21:36,69,Male,Odisha,Skirts,Adidas,1,716,25,2,No
4/11/2025 21:36,26,Male,Odisha,Shorts,Zudio,4,947,25,5,Yes
4/11/2025 21:36,56,Female,Punjab,Suits,Zudio,4,802,15,2.5,No
4/11/2025 21:36,62,Male,Sikkim,Sleepwear,Pantaloons,4,598,15,3.5,No
4/11/2025 21:36,41,Female,Sikkim,Activewear,H&M,6,551,15,2,No
4/11/2025 21:36,44,Male,Nagaland,Dresses,Adidas,4,812,30,4.5,Yes
4/11/2025 21:36,53,Male,Punjab,Shirts,Zudio,6,455,25,1.5,Yes
4/11/2025 21:36,20,Male,Mizoram,Formal Wear,Levie's,3,483,10,5,No
4/11/2025 21:36,68,Male,Sikkim,Sleepwear,H&M,7,489,30,3,No
4/11/2025 21:36,27,Female,Goa,Trousers,Pantaloons,7,871,25,5,Yes
4/11/2025 21:36,54,Female,Uttarakhand,Dresses,Zudio,7,757,30,4,Yes
4/11/2025 21:36,37,Male,Uttar Pradesh,Ethnic Wear,H&M,2,600,20,3,No
4/11/2025 21:36,52,Male,Uttar Pradesh,Jackets,Zudio,7,741,20,3,No
4/11/2025 21:36,46,Male,Nagaland,Shorts,Zudio,7,576,15,4.5,No
4/11/2025 21:36,19,Female,Assam,Skirts,Levie's,3,752,10,2,Yes
4/11/2025 21:36,35,Female,Kerala,Ethnic Wear,Nike,6,943,30,4,Yes
4/11/2025 21:36,25,Male,Meghalaya,Jeans,Adidas,4,415,30,3.5,No
4/11/2025 21:36,22,Male,Madhya Pradesh,Dresses,Zudio,5,584,15,4,Yes
4/11/2025 21:36,70,Female,Punjab,Trousers,Nike,3,429,30,3,Yes
4/11/2025 21:36,29,Male,Odisha,Formal Wear,Nike,2,461,25,2.5,Yes
4/11/2025 21:36,56,Female,Manipur,Skirts,H&M,3,915,30,3,Yes
4/11/2025 21:36,66,Male,Jharkhand,Jackets,Levie's,5,943,10,3,No
4/11/2025 21:36,69,Male,Arunachal Pradesh,Shirts,Adidas,2,587,10,4,Yes
4/11/2025 21:36,37,Female,Himachal Pradesh,Activewear,Levie's,2,403,15,5,No
4/11/2025 21:36,49,Female,Karnataka,Dresses,Levie's,2,418,20,2,No
4/11/2025 21:36,57,Male,Andhra Pradesh,Undergarments,Zudio,5,602,25,1.5,Yes
4/11/2025 21:36,26,Male,Jharkhand,Suits,H&M,5,920,25,5,No
4/11/2025 21:36,58,Female,Bihar,Ethnic Wear,Levie's,5,904,10,1.5,Yes
4/11/2025 21:36,62,Female,Manipur,Activewear,Pantaloons,7,992,30,5,Yes
4/11/2025 21:36,51,Female,Tamil Nadu,Skirts,Raymond,3,792,30,5,Yes
4/11/2025 21:36,70,Female,Gujarat,Sweaters,Pantaloons,2,671,30,2,Yes
4/11/2025 21:36,37,Female,Andhra Pradesh,Jeans,H&M,6,504,30,5,Yes
4/11/2025 21:36,43,Female,Maharashtra,T-shirts,Pantaloons,7,732,25,4,Yes
4/11/2025 21:36,54,Male,Punjab,Suits,Adidas,6,742,15,5,Yes
4/11/2025 21:36,27,Male,Gujarat,Jeans,Puma,2,514,10,4.5,Yes
4/11/2025 21:36,60,Male,Kerala,Sweaters,H&M,2,844,30,2,No
4/11/2025 21:36,41,Female,Tripura,Activewear,Puma,7,513,15,1,No
4/11/2025 21:36,30,Male,Jharkhand,Activewear,H&M,5,623,30,2.5,Yes
4/11/2025 21:36,67,Female,Jharkhand,Shorts,Puma,4,489,10,1,No
4/11/2025 21:36,21,Female,Maharashtra,Shirts,Adidas,4,980,10,2.5,No
4/11/2025 21:36,38,Male,Karnataka,Jeans,Raymond,6,832,20,3,Yes
4/11/2025 21:36,50,Male,Tamil Nadu,Trousers,H&M,5,561,25,1,Yes
4/11/2025 21:36,49,Male,Sikkim,Jeans,H&M,2,960,30,1.5,Yes
4/11/2025 21:36,27,Female,Goa,Shorts,Levie's,3,922,10,2.5,Yes
4/11/2025 21:36,23,Female,Goa,Dresses,Nike,5,940,15,1.5,Yes
4/11/2025 21:36,31,Female,Gujarat,Skirts,Raymond,1,559,20,2,Yes
4/11/2025 21:36,69,Male,Jharkhand,Dresses,Levie's,1,997,30,5,No
4/11/2025 21:36,38,Male,Mizoram,Jackets,Nike,6,509,30,1,No
4/11/2025 21:36,32,Female,Punjab,Suits,Adidas,7,712,20,3,Yes
4/11/2025 21:36,61,Female,Tripura,Trousers,Zudio,2,999,10,1.5,Yes
4/11/2025 21:36,36,Female,Uttar Pradesh,Jackets,Raymond,1,925,20,5,Yes
4/11/2025 21:36,50,Male,Manipur,Suits,Levie's,6,906,20,1.5,Yes
4/11/2025 21:36,66,Female,Punjab,Jeans,Adidas,6,808,15,2.5,No
4/11/2025 21:36,33,Male,Rajasthan,Activewear,Raymond,7,498,10,5,No
4/11/2025 21:36,70,Female,Uttarakhand,Jeans,Raymond,7,768,20,2.5,Yes
4/11/2025 21:36,65,Female,Haryana,Activewear,H&M,3,957,30,5,Yes
4/11/2025 21:36,34,Female,Himachal Pradesh,Shirts,Nike,7,904,20,2,No
4/11/2025 21:36,24,Female,Uttarakhand,Trousers,Pantaloons,5,585,15,3,No
4/11/2025 21:36,37,Female,Himachal Pradesh,Undergarments,Zudio,6,981,20,3,Yes
4/11/2025 21:36,62,Male,Meghalaya,T-shirts,Nike,3,789,20,1.5,No
4/11/2025 21:36,46,Male,Chhattisgarh,T-shirts,Zudio,2,477,10,2,Yes
4/11/2025 21:36,56,Female,Gujarat,Shorts,Nike,5,895,30,1,Yes
4/11/2025 21:36,69,Female,Assam,Ethnic Wear,Adidas,7,913,10,2,Yes
4/11/2025 21:36,28,Female,Rajasthan,Undergarments,Puma,7,578,30,1,No
4/11/2025 21:36,45,Male,Odisha,Dresses,Adidas,4,909,15,2,No
4/11/2025 21:36,67,Female,Jharkhand,Sleepwear,Puma,2,948,20,5,Yes
4/11/2025 21:36,69,Male,Manipur,Sweaters,Puma,7,875,20,1.5,No
4/11/2025 21:36,54,Female,Sikkim,Jackets,Zudio,6,869,20,3,Yes
4/11/2025 21:36,32,Female,Madhya Pradesh,Undergarments,Pantaloons,3,590,10,2,Yes
4/11/2025 21:36,47,Male,Madhya Pradesh,Sweaters,Nike,5,619,30,4,Yes
4/11/2025 21:36,35,Female,Madhya Pradesh,Formal Wear,Puma,5,503,20,4,No
4/11/2025 21:36,29,Male,Manipur,Jackets,Pantaloons,7,643,15,3.5,Yes
4/11/2025 21:36,62,Female,Rajasthan,Skirts,Puma,3,956,30,5,Yes
4/11/2025 21:36,42,Female,Telangana,Jeans,H&M,4,719,15,5,Yes
4/11/2025 21:36,19,Male,Kerala,Dresses,Nike,1,960,30,4,Yes
4/11/2025 21:36,59,Male,Tripura,Jeans,Adidas,3,785,20,3.5,No
4/11/2025 21:36,65,Male,Tripura,Trousers,Pantaloons,4,516,20,2.5,Yes
4/11/2025 21:36,62,Male,Andhra Pradesh,Sleepwear,Pantaloons,6,877,10,4,Yes
4/11/2025 21:36,26,Male,Arunachal Pradesh,Dresses,Adidas,4,719,25,3.5,No
4/11/2025 21:36,61,Male,Gujarat,Shirts,Nike,4,437,15,3,No
4/11/2025 21:36,43,Male,Rajasthan,Activewear,Levie's,4,635,10,4,No
4/11/2025 21:36,35,Female,West Bengal,Jeans,Puma,4,436,25,3.5,No
4/11/2025 21:36,36,Female,Manipur,Activewear,Adidas,3,731,15,2,Yes
4/11/2025 21:36,28,Female,Manipur,Skirts,Levie's,5,594,20,3.5,No
4/11/2025 21:36,47,Male,Karnataka,Skirts,Puma,2,549,30,5,Yes
4/11/2025 21:36,33,Female,Tamil Nadu,Skirts,H&M,1,713,25,2,Yes
4/11/2025 21:36,31,Male,Odisha,Formal Wear,Raymond,3,673,10,1,Yes
4/11/2025 21:36,20,Female,Tripura,Activewear,Levie's,4,999,20,3,No
4/11/2025 21:36,50,Male,Uttarakhand,Sweaters,Zudio,7,947,10,4.5,No
4/11/2025 21:36,38,Female,Chhattisgarh,Sweaters,Raymond,5,609,10,3.5,No
4/11/2025 21:36,44,Male,Tamil Nadu,Dresses,Nike,3,801,10,4,Yes
4/11/2025 21:36,42,Female,Tamil Nadu,Shirts,Raymond,4,621,30,3,No
4/11/2025 21:36,37,Female,Arunachal Pradesh,Shorts,Adidas,3,980,30,4.5,Yes
4/11/2025 21:36,43,Male,Telangana,Jeans,Nike,7,775,30,1.5,No
4/11/2025 21:36,22,Male,Uttarakhand,Jackets,Zudio,4,741,20,2,Yes
4/11/2025 21:36,35,Female,Maharashtra,Jackets,H&M,4,759,30,2,Yes
4/11/2025 21:36,57,Female,Punjab,Formal Wear,Levie's,4,436,20,4,No
4/11/2025 21:36,49,Male,Jharkhand,Shirts,Nike,3,945,15,2,No
4/11/2025 21:36,34,Male,Jharkhand,Shorts,Raymond,6,652,20,4,Yes
4/11/2025 21:36,48,Female,Odisha,Trousers,Levie's,5,881,20,3,Yes
4/11/2025 21:36,34,Female,Rajasthan,Activewear,Puma,2,580,25,3.5,Yes
4/11/2025 21:36,68,Male,Manipur,Activewear,Nike,3,544,10,2.5,No
4/11/2025 21:36,36,Male,Telangana,Shirts,Levie's,6,612,30,2.5,Yes
4/11/2025 21:36,38,Male,Bihar,Shorts,Nike,6,648,20,2.5,No
4/11/2025 21:36,22,Male,Bihar,Formal Wear,Adidas,6,554,25,2,Yes
4/11/2025 21:36,19,Male,Karnataka,Formal Wear,Adidas,6,506,10,1.5,Yes
4/11/2025 21:36,56,Male,Kerala,T-shirts,Nike,3,510,30,2.5,No
4/11/2025 21:36,36,Female,West Bengal,T-shirts,Levie's,5,896,20,4,Yes
4/11/2025 21:36,65,Male,Gujarat,T-shirts,H&M,1,767,10,1,No
4/11/2025 21:36,53,Female,Uttar Pradesh,Dresses,H&M,5,475,20,3,Yes
4/11/2025 21:36,46,Female,Madhya Pradesh,T-shirts,Levie's,7,948,20,5,Yes
4/11/2025 21:36,59,Female,Uttarakhand,Shirts,Puma,4,813,25,2.5,No
4/11/2025 21:36,68,Male,Manipur,Undergarments,Adidas,5,895,30,3,No
4/11/2025 21:36,43,Male,Kerala,Suits,Nike,2,936,30,2,Yes
4/11/2025 21:36,68,Female,Mizoram,Jeans,Adidas,6,482,15,2.5,Yes
4/11/2025 21:36,22,Female,Telangana,Jeans,Adidas,1,688,20,4.5,Yes
4/11/2025 21:36,64,Male,Madhya Pradesh,Activewear,Adidas,6,822,25,2.5,No
4/11/2025 21:36,24,Female,Goa,Trousers,Adidas,7,529,25,1,Yes
4/11/2025 21:36,25,Male,Manipur,Activewear,H&M,3,741,15,3,Yes
4/11/2025 21:36,19,Female,Chhattisgarh,Ethnic Wear,Zudio,1,778,20,1.5,Yes
4/11/2025 21:36,44,Female,Kerala,Jackets,Adidas,3,536,10,1,Yes
4/11/2025 21:36,47,Female,Sikkim,Ethnic Wear,Levie's,6,545,10,5,No
4/11/2025 21:36,62,Female,Tripura,Sleepwear,Puma,1,911,20,1,Yes
4/11/2025 21:36,38,Female,Uttarakhand,Shirts,Adidas,2,687,30,3.5,No
4/11/2025 21:36,19,Male,Punjab,Shirts,Pantaloons,4,636,20,1.5,Yes
4/11/2025 21:36,23,Female,Bihar,Trousers,Puma,6,785,30,3.5,Yes
4/11/2025 21:36,53,Male,Arunachal Pradesh,Sweaters,Levie's,1,621,25,1,Yes
4/11/2025 21:36,68,Female,Sikkim,Formal Wear,Levie's,4,401,25,2.5,Yes
4/11/2025 21:36,43,Female,Nagaland,Activewear,H&M,6,570,25,2.5,No
4/11/2025 21:36,50,Male,Bihar,Trousers,Puma,2,923,30,4.5,Yes
4/11/2025 21:36,30,Male,Meghalaya,Undergarments,Adidas,1,608,10,3,No
4/11/2025 21:36,44,Male,Goa,Ethnic Wear,Zudio,7,551,20,5,No
4/11/2025 21:36,38,Male,Arunachal Pradesh,Sweaters,Levie's,6,873,30,1,No
4/11/2025 21:36,30,Female,Manipur,Ethnic Wear,Adidas,5,413,10,2,No
4/11/2025 21:36,68,Male,Manipur,T-shirts,H&M,2,476,10,3.5,No
4/11/2025 21:36,33,Male,Himachal Pradesh,Dresses,Puma,6,816,15,1.5,No
4/11/2025 21:36,63,Male,Maharashtra,Dresses,Zudio,1,707,20,4,No
4/11/2025 21:36,70,Female,Kerala,Jeans,Raymond,4,840,15,5,Yes
4/11/2025 21:36,66,Female,Assam,Suits,Raymond,5,758,30,4.5,Yes
4/11/2025 21:36,48,Female,Mizoram,Shirts,Zudio,7,422,10,1,Yes
4/11/2025 21:36,30,Female,Rajasthan,Suits,Pantaloons,7,672,15,4.5,Yes
4/11/2025 21:36,31,Male,Tripura,Shorts,Zudio,3,628,25,2.5,Yes
4/11/2025 21:36,27,Female,Odisha,Dresses,Pantaloons,4,891,15,4,Yes
4/11/2025 21:36,55,Female,Odisha,Suits,Raymond,3,655,20,4.5,No
4/11/2025 21:36,44,Male,Tamil Nadu,Trousers,Nike,4,442,20,1,No
4/11/2025 21:36,41,Male,Assam,Sleepwear,Adidas,6,626,10,3,No
4/11/2025 21:36,28,Female,Bihar,Dresses,Pantaloons,5,492,10,4,Yes
4/11/2025 21:36,51,Male,Haryana,Ethnic Wear,Levie's,3,886,10,4,No
4/11/2025 21:36,24,Female,Assam,Ethnic Wear,Adidas,4,727,30,3.5,No
4/11/2025 21:36,62,Female,Bihar,Skirts,Nike,6,761,15,5,Yes
4/11/2025 21:36,57,Male,Uttar Pradesh,Activewear,Nike,7,904,10,5,No
4/11/2025 21:36,43,Female,Punjab,Shirts,Raymond,2,569,10,4,Yes
4/11/2025 21:36,23,Female,Nagaland,T-shirts,Levie's,2,963,25,4.5,Yes
4/11/2025 21:36,61,Male,Himachal Pradesh,Dresses,Levie's,6,906,20,4,Yes
4/11/2025 21:36,21,Male,Assam,Activewear,Levie's,1,625,10,2.5,Yes
4/11/2025 21:36,23,Female,Sikkim,Sweaters,Adidas,6,800,30,2.5,No
4/11/2025 21:36,53,Female,Odisha,Jackets,Zudio,7,523,20,2,Yes
4/11/2025 21:36,53,Male,Telangana,Sleepwear,Adidas,4,637,10,1.5,Yes
4/11/2025 21:36,50,Female,Bihar,Undergarments,Puma,2,755,15,1.5,Yes
4/11/2025 21:36,21,Male,Meghalaya,Shirts,Raymond,6,725,30,1,Yes
4/11/2025 21:36,28,Female,Uttarakhand,Ethnic Wear,Raymond,6,777,10,4.5,Yes
4/11/2025 21:36,49,Male,Himachal Pradesh,Skirts,H&M,6,660,10,1.5,No
4/11/2025 21:36,37,Male,West Bengal,Trousers,H&M,5,622,20,3,Yes
4/11/2025 21:36,52,Female,Sikkim,Activewear,Levie's,3,760,20,4,Yes
4/11/2025 21:36,51,Female,Uttarakhand,Jeans,H&M,5,610,10,4,Yes
4/11/2025 21:36,61,Female,Punjab,Shorts,Pantaloons,7,995,10,5,Yes
4/11/2025 21:36,57,Female,Goa,Sleepwear,Raymond,5,719,10,1,No
4/11/2025 21:36,48,Male,Manipur,Sleepwear,Puma,4,527,15,4.5,No
4/11/2025 21:36,34,Male,Haryana,Ethnic Wear,Zudio,1,876,25,1.5,No
4/11/2025 21:36,18,Female,Rajasthan,Sleepwear,Raymond,1,584,20,4,No
4/11/2025 21:36,33,Female,Bihar,T-shirts,Raymond,2,412,25,3,No
4/11/2025 21:36,21,Male,Goa,Suits,Raymond,5,531,10,1.5,No
4/11/2025 21:36,37,Male,Karnataka,Jeans,Levie's,5,917,20,1,Yes
4/11/2025 21:36,18,Female,Bihar,Sleepwear,Zudio,2,479,20,3,Yes
4/11/2025 21:36,57,Male,Jharkhand,Formal Wear,Zudio,7,885,30,5,Yes
4/11/2025 21:36,18,Female,Arunachal Pradesh,Undergarments,Puma,6,488,20,3,Yes
4/11/2025 21:36,18,Male,Sikkim,Shorts,Puma,2,731,10,2.5,No
4/11/2025 21:36,20,Female,Uttar Pradesh,Suits,H&M,3,553,20,5,No
4/11/2025 21:36,35,Male,Arunachal Pradesh,Trousers,Adidas,4,605,30,1,Yes
4/11/2025 21:36,64,Male,Nagaland,Formal Wear,Zudio,5,523,25,1,No
4/11/2025 21:36,27,Female,Goa,Jackets,Zudio,7,907,25,1,No
4/11/2025 21:36,55,Male,Nagaland,Jackets,Adidas,1,679,10,3,No
4/11/2025 21:36,47,Male,Telangana,Jeans,Nike,7,978,30,4.5,Yes
4/11/2025 21:36,23,Male,Uttarakhand,Shorts,H&M,3,897,20,5,No
4/11/2025 21:36,53,Female,Mizoram,Sleepwear,Puma,5,513,15,4,Yes
4/11/2025 21:36,63,Male,Bihar,Sleepwear,Levie's,2,932,30,3,Yes
4/11/2025 21:36,50,Male,Maharashtra,Jackets,Pantaloons,5,426,25,4.5,Yes
4/11/2025 21:36,67,Female,Maharashtra,Formal Wear,Levie's,5,510,30,1,Yes
4/11/2025 21:36,45,Male,Himachal Pradesh,Suits,Raymond,1,579,15,2,Yes
4/11/2025 21:36,39,Male,Sikkim,Shorts,H&M,1,755,20,3,No
4/11/2025 21:36,50,Female,Odisha,Undergarments,H&M,2,642,30,5,No
4/11/2025 21:36,35,Male,Rajasthan,Shirts,Adidas,2,943,20,1,Yes
4/11/2025 21:36,29,Male,Maharashtra,Shirts,Nike,3,453,25,4.5,No
4/11/2025 21:36,38,Female,Chhattisgarh,Jeans,Levie's,3,656,30,4.5,No
4/11/2025 21:36,57,Male,Mizoram,Activewear,Zudio,3,927,30,4.5,Yes
4/11/2025 21:36,50,Female,Haryana,Sweaters,H&M,7,952,15,2,Yes
4/11/2025 21:36,38,Female,Haryana,Dresses,Nike,6,736,30,2.5,No
4/11/2025 21:36,40,Male,Maharashtra,Ethnic Wear,Adidas,5,822,10,1,Yes
4/11/2025 21:36,63,Female,Himachal Pradesh,Shirts,Levie's,4,409,20,3.5,Yes
4/11/2025 21:36,57,Female,Uttar Pradesh,Skirts,Raymond,4,491,15,1,Yes
4/11/2025 21:36,69,Male,Chhattisgarh,Shorts,Pantaloons,3,752,15,2.5,Yes
4/11/2025 21:36,45,Male,Tripura,Formal Wear,Pantaloons,2,426,25,2,No
4/11/2025 21:36,62,Male,Rajasthan,Dresses,Levie's,2,501,10,1,No
4/11/2025 21:36,36,Female,Assam,Shirts,Adidas,6,591,10,1,No
4/11/2025 21:36,25,Male,Chhattisgarh,Shirts,Adidas,1,815,15,3,Yes
4/11/2025 21:36,24,Female,Gujarat,Jackets,Pantaloons,2,953,30,5,Yes
4/11/2025 21:36,38,Male,Rajasthan,Shirts,Nike,1,792,10,4.5,No
4/11/2025 21:36,64,Female,Andhra Pradesh,Activewear,H&M,3,955,25,1,No
4/11/2025 21:36,35,Female,Sikkim,Suits,Zudio,3,617,30,2.5,No
4/11/2025 21:36,28,Male,Tripura,T-shirts,Puma,4,643,15,2.5,Yes
4/11/2025 21:36,46,Female,Andhra Pradesh,Suits,Adidas,5,852,25,4.5,No
4/11/2025 21:36,25,Female,Bihar,Suits,Nike,1,807,20,4.5,Yes
4/11/2025 21:36,33,Male,Karnataka,Sweaters,Adidas,1,463,30,3.5,No
4/11/2025 21:36,34,Male,Assam,Skirts,Raymond,2,405,30,2.5,No
4/11/2025 21:36,44,Male,Telangana,Jackets,Raymond,5,771,30,2.5,Yes
4/11/2025 21:36,21,Male,Odisha,Jackets,Raymond,2,1000,25,3.5,Yes
4/11/2025 21:36,29,Male,Uttar Pradesh,Suits,Puma,7,554,20,2,Yes
4/11/2025 21:36,65,Male,Haryana,Sleepwear,Puma,2,538,30,3.5,Yes
4/11/2025 21:36,30,Male,Gujarat,Jackets,Zudio,6,525,30,4,Yes
4/11/2025 21:36,40,Female,Madhya Pradesh,Shirts,Raymond,6,905,15,2,Yes
4/11/2025 21:36,56,Male,Haryana,Activewear,Levie's,6,638,15,3,No
4/11/2025 21:36,70,Female,Himachal Pradesh,Trousers,Zudio,5,683,30,4.5,Yes
4/11/2025 21:36,29,Female,Uttar Pradesh,Suits,Adidas,3,859,20,2.5,No
4/11/2025 21:36,39,Male,Rajasthan,T-shirts,H&M,5,666,25,3.5,Yes
4/11/2025 21:36,50,Female,West Bengal,Sleepwear,Adidas,3,812,20,1,No
